id,product,category,quantity,unit_price,region,sales_rep,total
8167,Phone,Electronics,4.0,1473.0,,Bob,5892.0
8168,Chair,Office,,1199.37,North,Eve,
8169,Chair,Furniture,2.0,271.2,South,Bob,542.4
8170,Keyboard,Furniture,,736.61,West,Carol,
8171,Tablet,Office,3.0,265.07,East,Dave,795.21
8172,Chair,Electronics,2.0,742.42,North,Alice,1484.84
8173,Mouse,Office,4.0,215.65,West,Alice,862.6
8174,Tablet,Electronics,4.0,380.49,West,,1521.96
8175,Phone,Furniture,5.0,1172.84,East,Carol,5864.2
8176,Phone,Electronics,,1056.62,South,,
8177,Tablet,Electronics,,411.9,East,Bob,
8178,Phone,Electronics,5.0,378.05,West,Carol,1890.25
8179,Phone,Furniture,2.0,1275.86,East,,2551.72
8180,Tablet,Furniture,5.0,784.38,East,Dave,3921.9
8181,Mouse,Electronics,5.0,314.55,East,Carol,1572.75
8182,Laptop,Furniture,3.0,444.54,,,1333.6200000000001
8183,Mouse,Furniture,1.0,1274.15,West,,1274.15
8184,Laptop,Furniture,,1140.74,South,Eve,
8185,Monitor,Office,1.0,1017.8,North,,1017.8
8186,Mouse,Electronics,2.0,738.44,West,,1476.88
8187,Tablet,Electronics,,1394.83,East,Eve,
8188,Monitor,Electronics,,1276.32,South,Dave,
8189,Mouse,Office,4.0,762.62,South,Carol,3050.48
8190,Desk,Electronics,1.0,287.01,South,Alice,287.01
8191,Phone,Electronics,3.0,1476.15,North,Alice,4428.450000000001
8192,Mouse,Furniture,5.0,1496.41,West,Eve,7482.05
8193,Laptop,Office,1.0,62.61,,Bob,62.61
8194,Phone,Office,2.0,194.62,East,,389.24
8195,Desk,Office,3.0,1022.89,North,Carol,3068.67
8196,Desk,Office,3.0,1360.11,South,Alice,4080.33
8197,Laptop,Electronics,,507.2,,Alice,
8198,Monitor,Furniture,5.0,914.66,South,Bob,4573.3
8199,Chair,Office,1.0,756.91,West,Bob,756.91
8200,Keyboard,Electronics,3.0,1205.79,North,Dave,3617.37
8201,Keyboard,Office,4.0,1351.59,,Dave,5406.36
8202,Mouse,Electronics,1.0,1013.38,South,Alice,1013.38
8203,Desk,Electronics,3.0,755.27,West,Carol,2265.81
8204,Chair,Office,3.0,1435.15,North,Eve,4305.450000000001
8205,Phone,Office,1.0,1422.42,North,Alice,1422.42
8206,Mouse,Furniture,2.0,563.22,East,Carol,1126.44
8207,Desk,Electronics,3.0,1094.1,,Eve,3282.2999999999997
8208,Keyboard,Furniture,5.0,1070.8,East,Bob,5354.0
8209,Desk,Office,2.0,1400.53,West,Carol,2801.06
8210,Tablet,Electronics,3.0,1065.27,,Dave,3195.81
8211,Desk,Office,5.0,1281.9,West,Alice,6409.5
8212,Chair,Furniture,5.0,1095.74,North,Carol,5478.7
8213,Desk,Furniture,1.0,605.37,,Carol,605.37
8214,Desk,Office,1.0,883.72,North,Bob,883.72
8215,Mouse,Furniture,5.0,545.0,West,Carol,2725.0
8216,Tablet,Electronics,4.0,368.41,,Dave,1473.64
8217,Laptop,Furniture,2.0,1171.97,,Alice,2343.94
8218,Desk,Electronics,1.0,336.41,West,Dave,336.41
8219,Mouse,Electronics,1.0,1212.47,,,1212.47
8220,Desk,Office,,474.0,,Alice,
8221,Monitor,Office,4.0,667.44,East,Eve,2669.76
8222,Phone,Office,1.0,1203.98,,Eve,1203.98
8223,Monitor,Furniture,4.0,124.38,East,Carol,497.52
8224,Chair,Electronics,5.0,1070.2,West,Bob,5351.0
8225,Laptop,Furniture,1.0,980.74,West,,980.74
8226,Mouse,Furniture,4.0,833.6,,Bob,3334.4
8227,Laptop,Furniture,2.0,1399.2,East,Carol,2798.4
8228,Mouse,Furniture,2.0,1375.95,North,Alice,2751.9
8229,Tablet,Furniture,1.0,636.28,West,Carol,636.28
8230,Phone,Office,,1358.13,,Dave,
8231,Keyboard,Electronics,1.0,775.93,West,Alice,775.93
8232,Desk,Furniture,1.0,311.7,East,,311.7
8233,Tablet,Furniture,4.0,645.01,North,Eve,2580.04
8234,Tablet,Furniture,3.0,1396.17,,,4188.51
8235,Mouse,Office,5.0,1349.54,North,Alice,6747.7
8236,Tablet,Electronics,2.0,230.21,West,Bob,460.42
8237,Keyboard,Electronics,5.0,1257.79,,,6288.95
8238,Chair,Furniture,5.0,1098.82,,Alice,5494.099999999999
8239,Monitor,Electronics,4.0,324.74,West,Eve,1298.96
8240,Chair,Electronics,5.0,232.84,South,Dave,1164.2
8241,Monitor,Furniture,3.0,303.32,North,Dave,909.96
8242,Mouse,Electronics,3.0,1346.68,South,Alice,4040.04
8243,Mouse,Electronics,3.0,103.66,West,Bob,310.98
8244,Mouse,Electronics,3.0,71.65,,,214.95000000000002
8245,Keyboard,Electronics,3.0,1053.6,East,,3160.7999999999997
8246,Desk,Electronics,3.0,236.33,East,Bob,708.99
8247,Chair,Office,,588.71,West,Dave,
8248,Phone,Furniture,5.0,510.79,North,Eve,2553.9500000000003
8249,Desk,Electronics,,1085.09,East,Carol,
8250,Laptop,Furniture,3.0,1265.62,South,Dave,3796.8599999999997
8251,Monitor,Electronics,2.0,1027.9,North,,2055.8
8252,Keyboard,Furniture,2.0,1295.06,,Eve,2590.12
8253,Keyboard,Furniture,2.0,1030.62,East,Bob,2061.24
8254,Laptop,Office,2.0,1297.47,South,Alice,2594.94
8255,Tablet,Furniture,1.0,775.37,West,Eve,775.37
8256,Mouse,Office,1.0,1100.89,,Dave,1100.89
8257,Laptop,Electronics,5.0,1152.36,West,,5761.799999999999
8258,Mouse,Furniture,1.0,12.67,South,Bob,12.67
8259,Monitor,Electronics,3.0,811.08,North,Alice,2433.2400000000002
8260,Monitor,Office,4.0,1196.16,,Carol,4784.64
8261,Mouse,Office,1.0,1331.61,South,Dave,1331.61
8262,Keyboard,Office,4.0,513.37,East,Eve,2053.48
8263,Phone,Office,,957.17,,Bob,
8264,Chair,Furniture,4.0,1471.49,West,Alice,5885.96
8265,Keyboard,Office,,261.22,North,Dave,
8266,Desk,Office,2.0,583.39,East,,1166.78
8267,Laptop,Office,3.0,344.09,South,,1032.27
8268,Phone,Office,,596.83,,Carol,
8269,Keyboard,Electronics,5.0,808.21,,Bob,4041.05
8270,Tablet,Office,4.0,805.43,South,Bob,3221.72
8271,Phone,Furniture,1.0,138.37,South,Eve,138.37
8272,Keyboard,Office,2.0,308.18,South,Alice,616.36
8273,Keyboard,Office,1.0,848.67,East,Bob,848.67
8274,Monitor,Electronics,4.0,732.71,North,Carol,2930.84
8275,Laptop,Office,,1467.25,West,Dave,
8276,Desk,Office,1.0,1072.7,,Carol,1072.7
8277,Chair,Electronics,1.0,1426.33,East,Bob,1426.33
8278,Chair,Electronics,4.0,887.95,South,Bob,3551.8
8279,Laptop,Electronics,1.0,1288.17,East,Carol,1288.17
8280,Tablet,Electronics,3.0,865.03,West,Dave,2595.09
8281,Desk,Furniture,1.0,946.83,East,Bob,946.83
8282,Keyboard,Office,5.0,548.48,,Dave,2742.4
8283,Laptop,Furniture,5.0,1161.75,East,Bob,5808.75
8284,Desk,Electronics,4.0,1202.8,East,Eve,4811.2
8285,Laptop,Office,2.0,353.69,West,Carol,707.38
8286,Phone,Office,4.0,482.85,North,Bob,1931.4
8287,Keyboard,Office,,263.09,East,Carol,
8288,Phone,Office,,945.09,East,Alice,
8289,Tablet,Furniture,5.0,1029.22,North,Bob,5146.1
8290,Tablet,Office,5.0,1467.1,North,Bob,7335.5
8291,Phone,Electronics,1.0,156.24,West,,156.24
8292,Mouse,Electronics,5.0,1226.12,East,Alice,6130.599999999999
8293,Desk,Furniture,4.0,1168.16,West,Carol,4672.64
8294,Keyboard,Office,2.0,1096.04,West,Dave,2192.08
8295,Phone,Furniture,2.0,1335.38,East,Alice,2670.76
8296,Mouse,Furniture,1.0,1194.59,East,Bob,1194.59
8297,Monitor,Office,1.0,335.85,,Bob,335.85
8298,Chair,Electronics,3.0,1079.2,North,Bob,3237.6000000000004
8299,Desk,Furniture,4.0,1109.46,East,Dave,4437.84
8300,Monitor,Electronics,1.0,1371.35,South,Dave,1371.35
8301,Tablet,Furniture,3.0,517.91,South,,1553.73
8302,Phone,Furniture,3.0,1226.53,East,Eve,3679.59
8303,Tablet,Electronics,2.0,910.99,,Alice,1821.98
8304,Desk,Office,1.0,642.44,South,,642.44
8305,Keyboard,Furniture,3.0,1452.66,West,Alice,4357.9800000000005
8306,Mouse,Office,2.0,1480.47,East,Bob,2960.94
8307,Tablet,Office,,238.24,,Alice,
8308,Monitor,Office,,797.53,East,Dave,
8309,Monitor,Furniture,,154.03,,Eve,
8310,Tablet,Office,,1473.49,West,Dave,
8311,Laptop,Office,2.0,411.81,East,Bob,823.62
8312,Chair,Office,2.0,464.18,North,,928.36
8313,Monitor,Office,5.0,120.45,West,Bob,602.25
8314,Chair,Office,4.0,102.01,South,Alice,408.04
8315,Monitor,Electronics,3.0,698.94,North,Bob,2096.82
8316,Monitor,Furniture,4.0,763.06,West,Alice,3052.24
8317,Mouse,Office,4.0,1006.52,South,Eve,4026.08
8318,Chair,Electronics,2.0,1382.49,North,Alice,2764.98
8319,Monitor,Furniture,2.0,1379.23,,Bob,2758.46
8320,Tablet,Electronics,,847.79,,Dave,
8321,Mouse,Furniture,,581.2,,Bob,
8322,Chair,Office,2.0,1093.45,West,Bob,2186.9
8323,Tablet,Electronics,5.0,387.35,South,Alice,1936.75
8324,Desk,Electronics,,37.28,North,Alice,
8325,Keyboard,Office,5.0,1016.5,North,Dave,5082.5
8326,Mouse,Electronics,,1005.23,South,Alice,
8327,Laptop,Office,3.0,1251.79,East,Eve,3755.37
8328,Phone,Furniture,1.0,60.92,East,Dave,60.92
8329,Mouse,Furniture,2.0,433.65,East,,867.3
8330,Mouse,Electronics,2.0,1060.88,North,Carol,2121.76
8331,Phone,Office,4.0,1111.91,West,Dave,4447.64
8332,Laptop,Furniture,5.0,1299.18,South,,6495.900000000001
8333,Mouse,Furniture,,322.09,,Eve,
8334,Keyboard,Furniture,4.0,1318.73,South,Alice,5274.92
8335,Laptop,Furniture,5.0,776.83,,Alice,3884.15
8336,Monitor,Electronics,1.0,404.1,East,Bob,404.1
8337,Laptop,Furniture,4.0,52.34,South,,209.36
8338,Desk,Furniture,4.0,1022.99,North,Carol,4091.96
8339,Laptop,Office,4.0,235.91,East,Dave,943.64
8340,Laptop,Furniture,3.0,1398.48,North,,4195.4400000000005
8341,Tablet,Furniture,1.0,472.08,,Eve,472.08
8342,Chair,Furniture,4.0,1174.87,,Eve,4699.48
8343,Tablet,Furniture,3.0,1456.95,East,Carol,4370.85
8344,Keyboard,Electronics,1.0,1436.48,,Bob,1436.48
8345,Laptop,Electronics,,1226.69,East,Carol,
8346,Laptop,Office,2.0,415.9,South,Carol,831.8
8347,Desk,Office,3.0,891.34,East,Dave,2674.02
8348,Mouse,Electronics,5.0,1380.98,North,Carol,6904.9
8349,Tablet,Electronics,2.0,609.07,East,Carol,1218.14
8350,Tablet,Electronics,4.0,587.51,North,Dave,2350.04
8351,Laptop,Electronics,5.0,603.47,South,Carol,3017.3500000000004
8352,Phone,Furniture,,937.54,,Carol,
8353,Chair,Furniture,,856.69,North,,
8354,Keyboard,Office,5.0,163.45,,Eve,817.25
8355,Laptop,Office,4.0,176.55,West,Carol,706.2
8356,Phone,Office,2.0,1055.06,South,,2110.12
8357,Chair,Office,3.0,573.86,South,,1721.58
8358,Phone,Electronics,2.0,583.76,East,Bob,1167.52
8359,Keyboard,Office,,642.87,,Dave,
8360,Phone,Furniture,4.0,1240.28,East,Dave,4961.12
8361,Phone,Furniture,2.0,143.71,East,Eve,287.42
8362,Mouse,Furniture,5.0,894.37,,Bob,4471.85
8363,Keyboard,Electronics,4.0,942.7,West,,3770.8
8364,Desk,Electronics,1.0,447.38,North,Dave,447.38
8365,Monitor,Electronics,4.0,1470.61,,,5882.44
8366,Laptop,Furniture,,1087.11,East,Eve,
8367,Phone,Electronics,,189.98,North,Bob,
8368,Keyboard,Office,,1372.05,South,Alice,
8369,Monitor,Electronics,1.0,1494.61,,Dave,1494.61
8370,Chair,Office,1.0,728.67,North,Bob,728.67
8371,Tablet,Office,3.0,534.28,East,Eve,1602.84
8372,Tablet,Electronics,5.0,797.86,,Dave,3989.3
8373,Monitor,Electronics,3.0,799.18,North,Alice,2397.54
8374,Mouse,Office,1.0,1021.21,South,Eve,1021.21
8375,Laptop,Office,2.0,52.9,East,Carol,105.8
8376,Monitor,Electronics,,1222.63,East,Bob,
8377,Desk,Furniture,1.0,1485.61,West,Alice,1485.61
8378,Keyboard,Furniture,3.0,1189.83,East,Carol,3569.49
8379,Phone,Electronics,,1464.65,West,Carol,
8380,Laptop,Furniture,3.0,309.56,West,Eve,928.6800000000001
8381,Laptop,Electronics,3.0,432.5,South,Bob,1297.5
8382,Phone,Furniture,1.0,1196.58,,Dave,1196.58
8383,Mouse,Office,1.0,935.84,South,Dave,935.84
8384,Phone,Electronics,,415.51,East,,
8385,Tablet,Electronics,1.0,1469.26,South,,1469.26
8386,Desk,Electronics,1.0,928.38,East,Alice,928.38
8387,Desk,Furniture,5.0,1193.62,North,Dave,5968.099999999999
8388,Chair,Office,1.0,180.53,West,,180.53
8389,Tablet,Electronics,2.0,1484.38,West,Eve,2968.76
8390,Laptop,Office,3.0,1024.27,West,Alice,3072.81
8391,Chair,Furniture,5.0,1236.33,East,Dave,6181.65
8392,Tablet,Office,3.0,1164.88,North,Eve,3494.6400000000003
8393,Laptop,Electronics,2.0,384.22,East,Dave,768.44
8394,Keyboard,Office,5.0,783.17,,Bob,3915.85
8395,Monitor,Office,1.0,1146.01,North,Bob,1146.01
8396,Keyboard,Furniture,,1177.7,,,
8397,Mouse,Furniture,,1312.7,North,Alice,
8398,Keyboard,Furniture,2.0,156.26,,Bob,312.52
8399,Mouse,Furniture,,1144.21,North,Eve,
8400,Monitor,Office,5.0,928.41,West,Dave,4642.05
8401,Laptop,Furniture,3.0,743.4,South,,2230.2
8402,Laptop,Electronics,5.0,582.34,East,Carol,2911.7000000000003
8403,Phone,Furniture,,792.31,West,Bob,
8404,Keyboard,Electronics,2.0,1053.02,North,Alice,2106.04
8405,Phone,Electronics,5.0,71.36,South,,356.8
8406,Chair,Electronics,,1298.91,East,Carol,
8407,Keyboard,Electronics,5.0,748.35,,Carol,3741.75
8408,Keyboard,Furniture,2.0,20.18,South,,40.36
8409,Monitor,Furniture,4.0,880.55,West,Dave,3522.2
8410,Mouse,Furniture,4.0,1452.64,East,,5810.56
8411,Chair,Electronics,2.0,684.14,West,Carol,1368.28
8412,Chair,Office,1.0,1144.8,,Eve,1144.8
8413,Chair,Furniture,,691.78,,Alice,
8414,Desk,Furniture,2.0,1488.39,North,Alice,2976.78
8415,Laptop,Electronics,,226.75,North,Eve,
8416,Monitor,Office,4.0,591.29,West,Alice,2365.16
8417,Phone,Office,5.0,1291.52,West,Alice,6457.6
8418,Chair,Electronics,1.0,822.84,North,Alice,822.84
8419,Laptop,Electronics,1.0,629.86,,Dave,629.86
8420,Phone,Electronics,2.0,764.05,East,,1528.1
8421,Desk,Furniture,3.0,500.62,West,Eve,1501.8600000000001
8422,Phone,Office,4.0,638.4,South,Carol,2553.6
8423,Keyboard,Furniture,,1054.8,West,Dave,
8424,Mouse,Office,4.0,70.65,East,Carol,282.6
8425,Monitor,Electronics,1.0,608.92,East,Carol,608.92
8426,Chair,Office,2.0,1188.9,North,Dave,2377.8
8427,Monitor,Electronics,4.0,79.57,East,Carol,318.28
8428,Chair,Furniture,5.0,53.52,North,,267.6
8429,Chair,Office,1.0,416.97,South,Dave,416.97
8430,Keyboard,Furniture,1.0,491.77,East,Carol,491.77
8431,Laptop,Office,2.0,974.32,,,1948.64
8432,Desk,Electronics,4.0,896.88,East,Eve,3587.52
8433,Chair,Furniture,5.0,1156.62,South,Bob,5783.099999999999
8434,Laptop,Electronics,3.0,957.59,West,Alice,2872.77
8435,Chair,Furniture,5.0,1304.55,East,Carol,6522.75
8436,Chair,Office,,1256.68,North,Alice,
8437,Tablet,Furniture,1.0,507.33,East,Bob,507.33
8438,Phone,Office,,381.15,South,Bob,
8439,Mouse,Office,1.0,1195.17,North,Alice,1195.17
8440,Laptop,Furniture,3.0,1291.97,,,3875.91
8441,Phone,Furniture,4.0,163.95,East,Dave,655.8
8442,Mouse,Electronics,5.0,1393.87,West,Bob,6969.349999999999
8443,Mouse,Furniture,2.0,307.71,West,Alice,615.42
8444,Chair,Office,1.0,35.94,East,Eve,35.94
8445,Mouse,Furniture,3.0,565.41,South,Alice,1696.23
8446,Phone,Furniture,3.0,893.45,South,Dave,2680.3500000000004
8447,Desk,Furniture,2.0,998.62,East,Carol,1997.24
8448,Keyboard,Furniture,1.0,695.71,South,Bob,695.71
8449,Tablet,Office,,297.12,North,Alice,
8450,Chair,Office,5.0,376.55,,Alice,1882.75
8451,Tablet,Furniture,,548.29,West,Alice,
8452,Monitor,Office,4.0,1110.45,South,Alice,4441.8
8453,Tablet,Electronics,,347.71,North,Bob,
8454,Mouse,Furniture,2.0,990.59,East,,1981.18
8455,Laptop,Office,,503.64,East,,
8456,Tablet,Office,2.0,466.33,South,Bob,932.66
8457,Keyboard,Electronics,,890.64,,Carol,
8458,Chair,Electronics,2.0,623.74,,Alice,1247.48
8459,Tablet,Office,1.0,1262.07,North,Bob,1262.07
8460,Mouse,Office,,231.11,,,
8461,Desk,Electronics,3.0,612.99,West,Eve,1838.97
8462,Chair,Office,1.0,436.11,West,Eve,436.11
8463,Keyboard,Office,4.0,190.98,North,Carol,763.92
8464,Phone,Office,3.0,873.32,West,Eve,2619.96
8465,Laptop,Electronics,2.0,244.35,,Dave,488.7
8466,Desk,Furniture,4.0,679.46,East,Carol,2717.84
8467,Phone,Electronics,1.0,1212.18,West,,1212.18
8468,Tablet,Furniture,4.0,923.49,West,Carol,3693.96
8469,Chair,Office,1.0,1173.52,South,Alice,1173.52
8470,Keyboard,Electronics,5.0,519.4,North,Carol,2597.0
8471,Mouse,Electronics,,1393.39,North,Dave,
8472,Mouse,Electronics,3.0,1153.74,South,Dave,3461.2200000000003
8473,Keyboard,Electronics,1.0,199.34,North,Alice,199.34
8474,Mouse,Electronics,3.0,578.45,East,Eve,1735.3500000000001
8475,Chair,Furniture,5.0,888.99,East,Eve,4444.95
8476,Phone,Office,2.0,361.27,West,Alice,722.54
8477,Chair,Office,5.0,384.96,West,Eve,1924.8
8478,Desk,Electronics,,1031.4,West,Alice,
8479,Keyboard,Electronics,5.0,861.7,West,,4308.5
8480,Desk,Furniture,,299.28,,Eve,
8481,Laptop,Furniture,5.0,487.55,South,Carol,2437.75
8482,Desk,Electronics,,37.13,West,Dave,
8483,Tablet,Electronics,4.0,1450.02,East,Dave,5800.08
8484,Chair,Office,4.0,29.11,West,,116.44
8485,Chair,Furniture,5.0,1078.41,East,Carol,5392.05
8486,Phone,Furniture,4.0,525.63,,Alice,2102.52
8487,Desk,Office,3.0,926.45,East,Bob,2779.3500000000004
8488,Tablet,Furniture,,131.11,,Carol,
8489,Phone,Office,,901.12,West,Eve,
8490,Laptop,Furniture,,311.59,North,Carol,
8491,Mouse,Electronics,5.0,1491.52,West,Alice,7457.6
8492,Mouse,Electronics,2.0,285.88,West,Dave,571.76
8493,Mouse,Electronics,4.0,823.12,North,Dave,3292.48
8494,Monitor,Office,4.0,597.14,West,Alice,2388.56
8495,Tablet,Electronics,,1229.35,South,Dave,
8496,Chair,Furniture,,103.45,East,Alice,
8497,Chair,Electronics,,403.92,South,Alice,
8498,Monitor,Furniture,1.0,1101.07,,Alice,1101.07
8499,Chair,Office,1.0,343.82,West,Bob,343.82
8500,Tablet,Electronics,2.0,479.08,South,Eve,958.16
8501,Chair,Office,4.0,500.23,West,Eve,2000.92
8502,Monitor,Electronics,3.0,1326.36,East,Alice,3979.08
8503,Desk,Furniture,5.0,808.55,West,Eve,4042.75
8504,Phone,Electronics,5.0,1254.19,,Bob,6270.950000000001
8505,Mouse,Furniture,,1189.77,South,Eve,
8506,Monitor,Electronics,,1119.32,East,Dave,
8507,Tablet,Office,3.0,372.69,West,Eve,1118.07
8508,Tablet,Furniture,,1471.94,West,Eve,
8509,Laptop,Furniture,1.0,431.66,South,Eve,431.66
8510,Mouse,Electronics,2.0,1382.33,East,Alice,2764.66
8511,Mouse,Electronics,,1097.59,North,Carol,
8512,Chair,Furniture,4.0,654.95,West,Dave,2619.8
8513,Laptop,Office,2.0,1097.12,South,Bob,2194.24
8514,Laptop,Office,4.0,1287.98,,Bob,5151.92
8515,Desk,Electronics,4.0,678.06,North,,2712.24
8516,Laptop,Electronics,4.0,947.5,West,Bob,3790.0
8517,Phone,Electronics,4.0,1116.79,West,Eve,4467.16
8518,Tablet,Furniture,5.0,1233.92,West,Carol,6169.6
8519,Chair,Furniture,1.0,1063.22,West,,1063.22
8520,Mouse,Electronics,,1268.47,North,Dave,
8521,Chair,Office,5.0,480.92,East,Dave,2404.6
8522,Desk,Electronics,3.0,1380.08,West,,4140.24
8523,Mouse,Office,2.0,496.65,South,Eve,993.3
8524,Tablet,Office,3.0,177.15,North,Carol,531.45
8525,Laptop,Furniture,4.0,1312.02,North,Bob,5248.08
8526,Mouse,Office,3.0,1320.07,North,Carol,3960.21
8527,Tablet,Furniture,3.0,449.55,South,Eve,1348.65
8528,Monitor,Furniture,5.0,283.73,East,Dave,1418.65
8529,Laptop,Office,,425.67,East,Dave,
8530,Desk,Office,2.0,1304.93,North,Bob,2609.86
8531,Chair,Electronics,,702.71,South,Bob,
8532,Keyboard,Furniture,,887.44,North,Bob,
8533,Tablet,Electronics,3.0,659.93,South,,1979.79
8534,Mouse,Furniture,,474.12,East,Carol,
8535,Chair,Furniture,1.0,1415.34,West,Bob,1415.34
8536,Desk,Electronics,2.0,997.9,,Alice,1995.8
8537,Chair,Office,5.0,216.61,East,Eve,1083.0500000000002
8538,Chair,Furniture,2.0,1401.24,West,,2802.48
8539,Monitor,Electronics,1.0,394.47,North,Eve,394.47
8540,Tablet,Office,2.0,757.23,North,,1514.46
8541,Laptop,Electronics,4.0,851.99,East,,3407.96
8542,Monitor,Electronics,3.0,1083.83,,Dave,3251.49
8543,Laptop,Office,5.0,1258.93,,Dave,6294.650000000001
8544,Keyboard,Furniture,5.0,728.22,South,Eve,3641.1000000000004
8545,Chair,Electronics,5.0,133.96,South,Carol,669.8000000000001
8546,Phone,Office,1.0,402.51,South,Carol,402.51
8547,Desk,Office,4.0,1290.16,North,Carol,5160.64
8548,Keyboard,Furniture,2.0,602.4,West,Alice,1204.8
8549,Monitor,Furniture,3.0,1390.45,,,4171.35
8550,Keyboard,Furniture,3.0,187.59,,Eve,562.77
8551,Desk,Office,5.0,1052.31,West,Dave,5261.549999999999
8552,Laptop,Electronics,,1408.78,,,
8553,Desk,Electronics,3.0,175.64,North,Eve,526.92
8554,Keyboard,Furniture,5.0,793.43,South,,3967.1499999999996
8555,Chair,Office,5.0,485.55,West,Bob,2427.75
8556,Mouse,Furniture,2.0,27.95,East,Dave,55.9
8557,Phone,Furniture,2.0,874.31,West,Eve,1748.62
8558,Monitor,Furniture,,460.66,North,Eve,
8559,Monitor,Office,3.0,1412.6,East,Eve,4237.799999999999
8560,Phone,Electronics,5.0,570.15,East,Alice,2850.75
8561,Monitor,Electronics,,256.96,,Bob,
8562,Mouse,Furniture,1.0,1064.69,West,Bob,1064.69
8563,Phone,Office,4.0,748.11,East,Dave,2992.44
8564,Phone,Electronics,,1036.7,West,,
8565,Tablet,Furniture,1.0,291.64,West,Alice,291.64
8566,Chair,Electronics,1.0,1095.56,East,Bob,1095.56
8567,Monitor,Office,3.0,710.66,,Eve,2131.98
8568,Laptop,Furniture,1.0,274.58,North,Alice,274.58
8569,Tablet,Furniture,1.0,955.12,West,Carol,955.12
8570,Tablet,Electronics,3.0,381.36,West,Bob,1144.08
8571,Chair,Office,3.0,1301.91,North,,3905.7300000000005
8572,Mouse,Office,1.0,462.38,East,Bob,462.38
8573,Chair,Furniture,5.0,225.76,East,Bob,1128.8
8574,Monitor,Furniture,1.0,911.92,North,Carol,911.92
8575,Tablet,Furniture,5.0,1428.19,,Bob,7140.950000000001
8576,Desk,Electronics,5.0,1373.85,East,Carol,6869.25
8577,Laptop,Office,2.0,1007.38,North,Bob,2014.76
8578,Desk,Office,3.0,803.41,East,,2410.23
8579,Keyboard,Furniture,5.0,200.71,West,Alice,1003.5500000000001
8580,Chair,Office,,251.36,West,Alice,
8581,Mouse,Electronics,,659.26,North,Carol,
8582,Monitor,Furniture,1.0,42.87,West,,42.87
8583,Phone,Office,,70.64,,Bob,
8584,Chair,Office,4.0,254.1,South,Carol,1016.4
8585,Phone,Electronics,4.0,1311.63,South,Eve,5246.52
8586,Keyboard,Furniture,2.0,772.16,East,Eve,1544.32
8587,Laptop,Office,,1281.2,,Eve,
8588,Desk,Office,,988.17,,Alice,
8589,Chair,Furniture,3.0,1323.61,,Carol,3970.83
8590,Mouse,Office,2.0,1296.99,East,Carol,2593.98
8591,Phone,Furniture,2.0,1065.37,West,,2130.74
8592,Desk,Electronics,5.0,468.06,East,Dave,2340.3
8593,Laptop,Office,,334.22,South,Carol,
8594,Phone,Furniture,2.0,1369.26,North,Alice,2738.52
8595,Mouse,Electronics,4.0,1469.49,South,Carol,5877.96
8596,Monitor,Furniture,2.0,308.88,North,Alice,617.76
8597,Monitor,Office,2.0,537.73,West,Carol,1075.46
8598,Keyboard,Furniture,3.0,448.41,West,Carol,1345.23
8599,Chair,Furniture,4.0,1301.82,,Dave,5207.28
8600,Laptop,Furniture,1.0,777.87,East,Alice,777.87
8601,Keyboard,Office,2.0,534.41,,Dave,1068.82
8602,Mouse,Office,,1185.97,East,,
8603,Monitor,Furniture,4.0,1065.75,,Dave,4263.0
8604,Keyboard,Furniture,3.0,997.84,West,Carol,2993.52
8605,Tablet,Furniture,,52.95,East,Eve,
8606,Chair,Office,3.0,1256.03,West,,3768.09
8607,Keyboard,Electronics,5.0,226.07,West,,1130.35
8608,Phone,Office,4.0,539.7,West,Eve,2158.8
8609,Mouse,Office,2.0,458.07,East,Alice,916.14
8610,Phone,Furniture,1.0,1178.63,East,Eve,1178.63
8611,Desk,Electronics,2.0,545.61,East,Dave,1091.22
8612,Keyboard,Office,3.0,1206.61,North,Eve,3619.83
8613,Laptop,Furniture,1.0,441.45,North,Dave,441.45
8614,Desk,Office,2.0,896.1,,Bob,1792.2
8615,Mouse,Furniture,1.0,1033.17,West,Bob,1033.17
8616,Desk,Office,1.0,145.24,South,Bob,145.24
8617,Monitor,Furniture,2.0,666.53,South,Bob,1333.06
8618,Tablet,Furniture,4.0,552.76,North,Carol,2211.04
8619,Monitor,Furniture,3.0,399.05,,Bob,1197.15
8620,Mouse,Furniture,2.0,337.84,,Bob,675.68
8621,Tablet,Office,2.0,1458.04,West,Dave,2916.08
8622,Keyboard,Furniture,,908.23,East,Bob,
8623,Mouse,Electronics,4.0,1139.62,,Eve,4558.48
8624,Laptop,Furniture,2.0,492.24,South,,984.48
8625,Laptop,Electronics,1.0,1455.48,North,Carol,1455.48
8626,Desk,Electronics,,1363.81,North,Carol,
